osm_id,code,fclass,name,type,center,area
712998207,1500,building,,residential,"(103.86266558, 103.86266558)",2.5029296875
712998208,1500,building,,residential,"(103.86248818000001, 103.86248818000001)",2.501953125
712998209,1500,building,,residential,"(103.86254733999999, 103.86254733999999)",2.498046875
712998210,1500,building,,residential,"(103.86242904000001, 103.86242904000001)",2.5
712998211,1500,building,,residential,"(103.86272474, 103.86272474)",2.498046875
712998212,1500,building,,residential,"(103.86278388000001, 103.86278388000001)",2.501953125
712998213,1500,building,,residential,"(103.86272314, 103.86272314)",2.498046875
712998214,1500,building,,residential,"(103.86278227999999, 103.86278227999999)",2.5029296875
712998215,1500,building,,residential,"(103.86260483999999, 103.86260483999999)",2.4990234375
712998216,1500,building,,residential,"(103.86266398000001, 103.86266398000001)",2.5029296875
712998217,1500,building,,residential,"(103.86254568, 103.86254568)",2.50390625
712998218,1500,building,,residential,"(103.86284143999998, 103.86284143999998)",2.498046875
712998219,1500,building,,residential,"(103.86290053999998, 103.86290053999998)",2.5
712998220,1500,building,,residential,"(103.86278614, 103.86278614)",2.498046875
712998221,1500,building,,residential,"(103.86284528000002, 103.86284528000002)",2.5048828125
712998222,1500,building,,residential,"(103.86266788, 103.86266788)",2.5029296875
712998223,1500,building,,residential,"(103.86272704000001, 103.86272704000001)",2.5009765625
712998224,1500,building,,residential,"(103.86302273999999, 103.86302273999999)",2.5009765625
712998225,1500,building,,residential,"(103.86308188000001, 103.86308188000001)",2.501953125
712998226,1500,building,,residential,"(103.86260874, 103.86260874)",2.5009765625
712998227,1500,building,,residential,"(103.86290444000001, 103.86290444000001)",2.4990234375
712998228,1500,building,,residential,"(103.86296358, 103.86296358)",2.5048828125
712998229,1500,building,,residential,"(103.86217594, 103.86217594)",2.5
712998230,1500,building,,residential,"(103.86223508, 103.86223508)",2.5029296875
712998231,1500,building,,residential,"(103.86211684, 103.86211684)",2.5
712998232,1500,building,,residential,"(103.86253084, 103.86253084)",2.501953125
712998233,1500,building,,residential,"(103.86241254, 103.86241254)",2.4990234375
712998234,1500,building,,residential,"(103.86247168, 103.86247168)",2.5048828125
712998235,1500,building,,residential,"(103.86229424000001, 103.86229424000001)",2.5009765625
712998236,1500,building,,residential,"(103.86235337999999, 103.86235337999999)",2.50390625
712998237,1500,building,,residential,"(103.86284784, 103.86284784)",2.5009765625
712998238,1500,building,,residential,"(103.86290698, 103.86290698)",2.5048828125
712998239,1500,building,,residential,"(103.86272957999999, 103.86272957999999)",2.50390625
712998240,1500,building,,residential,"(103.86278874, 103.86278874)",2.5
712998241,1500,building,,residential,"(103.86320270000002, 103.86320270000002)",2.501953125
712998242,1500,building,,residential,"(103.86308444000001, 103.86308444000001)",2.5
712998243,1500,building,,residential,"(103.86314356, 103.86314356)",2.5009765625
712998244,1500,building,,residential,"(103.86267044000002, 103.86267044000002)",2.5
712998245,1500,building,,residential,"(103.86296613999998, 103.86296613999998)",2.5
712998246,1500,building,,residential,"(103.86302528000002, 103.86302528000002)",2.5048828125
712998247,1500,building,,residential,"(103.86325924, 103.86325924)",2.501953125
712998248,1500,building,,residential,"(103.86320008, 103.86320008)",2.5048828125
712998249,1500,building,,residential,"(103.86314094, 103.86314094)",2.5
712998250,1500,building,,residential,"(103.86308177999999, 103.86308177999999)",2.50390625
712998251,1500,building,,residential,"(103.86302264000001, 103.86302264000001)",2.5
712998252,1500,building,,residential,"(103.86296353999998, 103.86296353999998)",2.5
712998253,1500,building,,residential,"(103.86290437999999, 103.86290437999999)",2.5048828125
712998254,1500,building,,residential,"(103.86284524, 103.86284524)",2.5009765625
712998255,1500,building,,residential,"(103.86278608, 103.86278608)",2.5048828125
712998256,1500,building,,residential,"(103.86272693999999, 103.86272693999999)",2.5
712998257,1500,building,,residential,"(103.86210944, 103.86210944)",2.650390625
712998258,1500,building,,residential,"(103.86216964, 103.86216964)",2.6494140625
712998262,1500,building,,residential,"(103.86222983999998, 103.86222983999998)",2.6494140625
712998263,1500,building,,residential,"(103.86229006, 103.86229006)",2.6513671875
712998264,1500,building,,residential,"(103.8623503, 103.8623503)",2.6484375
712998265,1500,building,,residential,"(103.86241049999998, 103.86241049999998)",2.6494140625
712998266,1500,building,,residential,"(103.86247069999999, 103.86247069999999)",2.6474609375
712998267,1500,building,,residential,"(103.8625309, 103.8625309)",2.646484375
712998268,1500,building,,residential,"(103.86259109999999, 103.86259109999999)",2.6494140625
712998269,1500,building,,residential,"(103.86412974, 103.86412974)",4.1318359375
712998270,1500,building,,residential,"(103.86405338, 103.86405338)",3.8798828125
712998271,1500,building,,residential,"(103.8639527, 103.8639527)",4.1328125
712998272,1500,building,,residential,"(103.86387635999999, 103.86387635999999)",3.876953125
712998273,1500,building,,residential,"(103.86377032, 103.86377032)",4.1328125
712998274,1500,building,,residential,"(103.86369396, 103.86369396)",3.880859375
712998275,1500,building,,residential,"(103.86358928000001, 103.86358928000001)",4.1318359375
712998276,1500,building,,residential,"(103.86351291999999, 103.86351291999999)",3.8837890625
712998277,1500,building,,residential,"(103.86359864, 103.86359864)",4.1328125
712998278,1500,building,,residential,"(103.86352227999998, 103.86352227999998)",3.880859375
712998279,1500,building,,residential,"(103.86377702, 103.86377702)",4.1337890625
712998280,1500,building,,residential,"(103.86370065999999, 103.86370065999999)",3.8798828125
712998281,1500,building,,residential,"(103.8639527, 103.8639527)",4.1318359375
712998282,1500,building,,residential,"(103.86387635999999, 103.86387635999999)",3.8779296875
712998283,1500,building,,residential,"(103.86389638, 103.86389638)",4.12890625
712998284,1500,building,,residential,"(103.86382002, 103.86382002)",3.8818359375
712998285,1500,building,,residential,"(103.86371668000001, 103.86371668000001)",4.12890625
712998286,1500,building,,residential,"(103.86364032000002, 103.86364032000002)",3.87890625
712998287,1500,building,,residential,"(103.8635383, 103.8635383)",4.1298828125
712998288,1500,building,,residential,"(103.86346196, 103.86346196)",3.8798828125
712998289,1500,building,,residential,"(103.8636362, 103.8636362)",4.130859375
712998290,1500,building,,residential,"(103.86355986000001, 103.86355986000001)",3.875
712998291,1500,building,,residential,"(103.8634207, 103.8634207)",4.1298828125
712998292,1500,building,,residential,"(103.86334436, 103.86334436)",3.876953125
713009782,1500,building,,residential,"(103.88917715999999, 103.88917715999999)",22.46875
713009783,1500,building,,residential,"(103.88920513999999, 103.88920513999999)",21.9609375
713009784,1500,building,,residential,"(103.8891423, 103.8891423)",22.4716796875
713009785,1500,building,,residential,"(103.8891703, 103.8891703)",21.94140625
713009786,1500,building,,residential,"(103.89011459999999, 103.89011459999999)",22.5048828125
713009787,1500,building,,residential,"(103.89014260000002, 103.89014260000002)",21.9853515625
713009788,1500,building,,residential,"(103.8902502, 103.8902502)",21.990234375
713009789,1500,building,,residential,"(103.8902222, 103.8902222)",22.5009765625
713009790,1500,building,,residential,"(103.88975668, 103.88975668)",21.9892578125
713009791,1500,building,,residential,"(103.88964902000001, 103.88964902000001)",22.5048828125
713009792,1500,building,,residential,"(103.88832033999999, 103.88832033999999)",22.0
713009793,1500,building,,residential,"(103.88821269999998, 103.88821269999998)",22.5029296875
713009794,1500,building,,residential,"(103.88934574, 103.88934574)",22.0
713009795,1500,building,,residential,"(103.88923809999999, 103.88923809999999)",22.498046875
713009796,1500,building,,residential,"(103.88877848, 103.88877848)",21.9921875
713009797,1500,building,,residential,"(103.88880656, 103.88880656)",22.509765625
713009798,1500,building,,residential,"(103.88867256, 103.88867256)",21.9814453125
713009799,1500,building,,residential,"(103.88870064, 103.88870064)",22.5048828125
713009800,1500,building,,residential,"(103.88844322, 103.88844322)",21.974609375
713009801,1500,building,,residential,"(103.88847134, 103.88847134)",22.4931640625
713009802,1500,building,,residential,"(103.88854782000001, 103.88854782000001)",21.9794921875
713009803,1500,building,,residential,"(103.88857593999998, 103.88857593999998)",22.517578125
713009804,1500,building,,residential,"(103.88990501999999, 103.88990501999999)",21.96875
713009805,1500,building,,residential,"(103.88993314, 103.88993314)",22.498046875
713009806,1500,building,,residential,"(103.88999726, 103.88999726)",21.9697265625
713009807,1500,building,,residential,"(103.89002534000001, 103.89002534000001)",22.5029296875
713009808,1500,building,,residential,"(103.889427, 103.889427)",21.97265625
713009809,1500,building,,residential,"(103.8895334, 103.8895334)",22.4931640625
713009810,1500,building,,residential,"(103.8890221, 103.8890221)",21.9736328125
713009811,1500,building,,residential,"(103.88912862, 103.88912862)",22.501953125
713009812,1500,building,,residential,"(103.8879813, 103.8879813)",21.9716796875
713009813,1500,building,,residential,"(103.8880877, 103.8880877)",22.5009765625
713009814,1500,building,,residential,"(103.8877659, 103.8877659)",21.9677734375
713009815,1500,building,,residential,"(103.8878723, 103.8878723)",22.486328125
713009816,1500,building,,residential,"(103.88825826, 103.88825826)",21.962890625
713009817,1500,building,,residential,"(103.8882304, 103.8882304)",22.490234375
713009818,1500,building,,residential,"(103.8883667, 103.8883667)",21.962890625
713009819,1500,building,,residential,"(103.88833976000001, 103.88833976000001)",22.486328125
713009820,1500,building,,residential,"(103.88891002, 103.88891002)",21.966796875
713009821,1500,building,,residential,"(103.88880252000001, 103.88880252000001)",22.484375
713009822,1500,building,,residential,"(103.88921042, 103.88921042)",21.9609375
713009823,1500,building,,residential,"(103.88910292, 103.88910292)",22.486328125
713009824,1500,building,,residential,"(103.88991452, 103.88991452)",21.96484375
713009825,1500,building,,residential,"(103.88980701999999, 103.88980701999999)",22.478515625
713009826,1500,building,,residential,"(103.88949842, 103.88949842)",22.4853515625
713009827,1500,building,,residential,"(103.88960592000001, 103.88960592000001)",21.958984375
713010014,1500,building,,residential,"(103.87132793999999, 103.87132793999999)",3.4697265625
713010015,1500,building,,residential,"(103.87122024, 103.87122024)",3.4677734375
713010016,1500,building,,residential,"(103.87100484, 103.87100484)",3.4697265625
713010017,1500,building,,residential,"(103.87105868, 103.87105868)",3.46875
713010018,1500,building,,residential,"(103.87127408, 103.87127408)",3.4697265625
713010019,1500,building,,residential,"(103.87111253999998, 103.87111253999998)",3.4697265625
713010020,1500,building,,residential,"(103.87116638, 103.87116638)",3.47265625
713010021,1500,building,,residential,"(103.87074994, 103.87074994)",3.4697265625
713010022,1500,building,,residential,"(103.87085763999998, 103.87085763999998)",3.470703125
713010023,1500,building,,residential,"(103.87064224000001, 103.87064224000001)",3.46875
713010024,1500,building,,residential,"(103.87042683999998, 103.87042683999998)",3.4716796875
713010025,1500,building,,residential,"(103.87080378, 103.87080378)",3.470703125
713010026,1500,building,,residential,"(103.87048068000001, 103.87048068000001)",3.4697265625
713010027,1500,building,,residential,"(103.87069608000002, 103.87069608000002)",3.4697265625
713010028,1500,building,,residential,"(103.87053454000002, 103.87053454000002)",3.4697265625
713010029,1500,building,,residential,"(103.87091148000002, 103.87091148000002)",3.4677734375
713010030,1500,building,,residential,"(103.87058838, 103.87058838)",3.47265625
713010031,1500,building,,residential,"(103.87028323999998, 103.87028323999998)",3.4716796875
713010032,1500,building,,residential,"(103.87017553999999, 103.87017553999999)",3.470703125
713010033,1500,building,,residential,"(103.86996007999998, 103.86996007999998)",3.4716796875
713010034,1500,building,,residential,"(103.87033708000001, 103.87033708000001)",3.470703125
713010035,1500,building,,residential,"(103.87001396000001, 103.87001396000001)",3.47265625
713010036,1500,building,,residential,"(103.87022938, 103.87022938)",3.470703125
713010037,1500,building,,residential,"(103.87006784, 103.87006784)",3.4716796875
